# galtileid raJ2000 decJ2000 uDerived gDerived rDerived iDerived zDerived yDerived redshift semiMajorBulge semiMinorBulge semiMajorDisk semiMinorDisk isAGN
4713543231506 1.38629858 4.31616979 26.2392924 25.1042968 24.300984 24.1353875 24.0622758 23.9931883 0.304205805 0.0 0.0 0.527008474 0.461922109 0
4713543856146 1.25702225 4.44861437 25.4300417 24.801854 24.2029417 24.1415543 24.1178544 24.0835744 0.319566607 0.0 0.0 0.803132117 0.382512599 0
4713544138770 1.51651668 4.25324909 26.4712981 25.3876008 24.4057349 24.0512348 23.850552 23.722307 0.3281461 0.0 0.0 0.879578471 0.458481103 0
4713544439826 1.23588127 4.32738688 24.9830586 25.2541458 24.5312969 24.1344278 23.426518 23.082682 1.18196726 0.102947697 0.0937711969 0.474095315 0.0991853997 0
4713544636434 1.26277415 4.55964068 26.0164782 25.2618941 24.4611642 24.195091 24.0580018 23.9487417 0.310288012 0.0 0.0 0.712836623 0.502009988 0
4713544724498 1.20521256 4.21767902 24.451472 24.531305 24.440456 24.2093764 23.6496371 23.3028406 1.19803774 0.119759202 0.0752618015 0.49996081 0.36632809 0
4713545011218 1.41246126 4.50843199 27.8997434 26.0843197 24.7364413 24.1540904 23.8576627 23.6515099 0.332801014 0.0 0.0 0.177206695 0.0604931004 0
4713546231826 1.26177621 4.38877961 25.4417866 24.766393 24.1398696 24.0513924 24.0130828 23.9675718 0.318747491 0.0 0.0 0.944262326 0.365346402 0
4713546248210 1.20132161 4.47831148 27.5872099 25.8464386 24.5974895 24.084391 23.8268509 23.6317372 0.31765601 0.0 0.0 0.677927077 0.492072701 0
4713546706962 1.40811662 4.33905806 26.0565797 25.2607569 24.4237416 24.1306894 23.9787835 23.8582778 0.312915206 0.0 0.0 0.61510092 0.408787787 0
4713547722770 1.41314742 4.59212094 26.906911 25.6275367 24.5639707 24.1522521 23.9476747 23.7994707 0.315588892 0.0 0.0 0.947260916 0.894619823 0
4713547823122 1.58842889 4.43689338 27.8705997 26.0379733 24.7570273 24.2094698 23.9339717 23.7351585 0.322082907 0.0 0.0 0.421619594 0.2182872 0
4713548595218 1.30716874 4.57493139 24.2032727 24.2170046 24.2955517 24.2037787 24.035017 23.8474638 1.72025084 0.181283697 0.165951505 0.500239909 0.376248598 0
4713548679186 1.32386967 4.2718947 25.008737 24.8570452 24.9136747 24.4196645 23.9560096 23.5941703 1.7208606 0.206187293 0.203641504 0.846566021 0.369252294 0
4713549185042 1.5123544 4.22551064 24.7342769 24.436212 24.6796777 24.112518 23.9429438 23.7596757 1.73827314 0.159301594 0.146904305 0.511366904 0.126286894 0
4713549410322 1.4069736 4.35094932 24.4979286 24.4050655 24.4306398 24.1745911 23.8027852 23.5074162 1.74884212 0.570401192 0.564687312 0.809809923 0.524215281 0
4713549551634 1.34339817 4.45201574 25.006777 24.9390776 24.7001255 24.1561011 23.5566975 22.9907824 1.25353897 0.383938015 0.314580709 0.875019014 0.845108926 0
4713549611026 1.54381069 4.49392051 25.2687685 24.9503571 25.1044798 24.3853388 23.9364479 23.5832061 1.72946596 0.529675305 0.429143399 0.984085023 0.259302914 0
4713549711378 1.4046981 4.41543912 27.289658 25.7458481 24.5956515 24.1733145 23.9673412 23.8273656 0.326301605 0.0 0.0 1.16652 0.964970708 0
4713549930514 1.34306824 4.50982082 24.9701672 24.7688151 24.8635614 24.3492175 23.9450344 23.6149306 1.72833943 0.453103006 0.448935509 0.377859294 0.151865602 0
4713550045202 1.48602421 4.49738638 24.1336423 24.0972477 24.2040455 24.0482418 23.8605871 23.6708926 1.73735654 0.229331598 0.2291812 0.797641098 0.476207703 0
4713550506002 1.52937108 4.59539628 24.5932956 24.3829003 24.5381639 24.1721764 24.0482779 23.8945169 1.72926009 0.1975234 0.197184101 0.395748585 0.163023204 0
4713550786578 1.53771843 4.33642329 24.1993288 24.1974809 24.3003376 24.1550391 24.0317298 23.8450913 1.68708205 0.0785752013 0.0779865012 0.435838401 0.277304798 0
4713550841874 1.20430244 4.51442359 28.0684294 26.2131107 24.8399253 24.2343695 23.9180498 23.694302 0.336195707 0.27299431 0.231074199 0.0715939999 0.0156429 0
4713551376402 1.53409814 4.5441007 24.5905768 24.4475908 24.6113255 24.2064433 24.0992503 23.9288156 1.69039583 0.0687503964 0.0655993 0.316503704 0.107627101 0
4713551712274 1.50888336 4.50518341 24.538151 24.3345387 24.5240301 24.0436077 23.9117159 23.7345724 1.70621657 0.150356799 0.1290178 0.373819798 0.107502401 2
4713552109586 1.313031 4.37448166 24.5109691 24.3318538 24.4721927 24.188822 24.0918535 23.9630596 1.73753428 0.163112402 0.143341005 1.36910105 0.5964306 0
4713552717842 1.24614374 4.31066894 25.6810524 25.1888629 24.4574374 24.2330933 24.1048413 24.0033932 0.336970598 0.0 0.0 0.461020291 0.36674571 0
4713553559570 1.33324293 4.20939731 27.2604721 25.7794353 24.641231 24.2406136 24.0346888 23.8923044 0.328697413 0.0 0.0 0.36480099 0.234443605 0
4713553864722 1.50597782 4.26642715 25.4445748 25.0138093 24.3866302 24.2289565 24.142412 24.0659467 0.325759888 0.0 0.0 0.164187893 0.118157603 0
4713554200594 1.59210452 4.46079611 24.3304863 24.286499 24.3033715 24.2084314 24.0102784 23.827922 1.75042367 0.112546198 0.112525903 0.437337488 0.355854005 0
4713554229266 1.21705878 4.36895821 27.4976197 25.8644722 24.6105557 24.0983551 23.8338231 23.6501405 0.337449104 0.0 0.0 0.328220189 0.201593697 0
4713554284562 1.24089918 4.35661745 24.8009823 24.5447356 24.2671597 24.1744883 24.1444036 24.1154445 0.329636008 0.0 0.0 0.28135401 0.0576048009 0
4713554343954 1.30161836 4.59504363 25.6506139 25.0863086 24.3493555 24.0978406 23.9587279 23.8442314 0.32380569 0.0 0.0 0.323806494 0.212463096 0
4713554501650 1.35573402 4.42479526 25.1273306 24.7824503 24.892311 24.1125206 23.6708105 23.3180785 1.71126127 0.761777699 0.655994594 0.489802897 0.114358298 0
4713554974738 1.55567429 4.22853015 28.259641 26.1890007 24.7123136 24.0475939 23.7060523 23.4566758 0.332916886 0.0975786 0.0727735013 0.116675504 0.0248898007 0
4713555267602 1.4394765 4.35394588 24.5772888 24.3903015 24.5208517 24.1303828 23.8945955 23.6768128 1.73072588 0.326414406 0.266468912 0.509776473 0.183893993 0
4713555494930 1.39779156 4.27705044 24.9706482 24.7622411 24.7455919 24.1230579 23.6478374 23.2901992 1.68927932 1.09441614 1.02998638 0.265814692 0.0854002014 0
4713555519506 1.45003215 4.35335552 27.8428946 26.0891054 24.7743538 24.239915 23.965024 23.7824154 0.343082905 0.0 0.0 0.173835993 0.0752928033 0
4713556451346 1.5608197 4.49219114 27.4347216 25.8150595 24.5395338 24.0485379 23.7911967 23.61472 0.341509402 0.0 0.0 0.415194303 0.152877107 0
4713556750354 1.34198315 4.48380124 24.5310295 24.4013089 24.5598128 24.1817028 23.9853085 23.763827 1.70469046 0.0711966008 0.0538839996 0.774780273 0.279623687 0
4713556797458 1.32537696 4.22986001 24.5445642 24.3611132 24.1661361 24.0834024 24.0430928 24.0052318 0.319484115 0.0 0.0 0.290806502 0.0627288967 0
4713557444626 1.38307093 4.28055106 25.4471291 25.0097486 24.3470189 24.1680715 24.0674745 23.9836209 0.329096287 0.0 0.0 0.684323609 0.607005775 0
4713557721106 1.28431659 4.45578173 27.3564903 25.8053761 24.6204737 24.15038 23.9187602 23.7477546 0.311610013 0.0 0.0 0.597564816 0.334402591 0
4713557829650 1.23851216 4.20556547 26.1244829 25.2946525 24.3413013 24.0242371 23.854008 23.7383117 0.34304589 0.0 0.0 0.853978395 0.841944277 0
4713558724626 1.37364298 4.35374705 25.0498655 25.1137756 24.612228 24.1473877 23.6831434 23.1010991 1.30367625 0.272783101 0.270368606 0.576293111 0.167909697 0
4713559285778 1.50847581 4.52278287 25.1175612 25.1567192 24.7709272 24.1898993 23.6051014 22.9877428 1.27327859 0.189781293 0.175269797 0.684380591 0.36797291 0
4713559365650 1.59014452 4.32137872 26.5258605 25.7258264 24.4461433 24.1592633 24.0389406 23.9862485 0.483759105 0.0 0.0 0.517306626 0.453549713 0
4713559726098 1.44726543 4.20860833 24.4989396 24.5979324 24.4568039 24.204349 23.7087778 23.2772632 1.24410844 0.130121604 0.0846543014 1.02127993 0.710662484 0
4713559869458 1.50619898 4.42002779 24.0665387 24.1567681 24.1337824 24.0103167 23.5454278 23.1853332 1.26384926 0.0539504997 0.0493285991 0.77870518 0.581989288 0
4713559873554 1.30104265 4.39439897 24.0665387 24.1567681 24.1337824 24.0103167 23.5454278 23.1853332 1.26384926 0.0539504997 0.0493285991 0.77870518 0.581989288 0
4713560119314 1.59246881 4.3828444 24.3892395 24.5114696 24.3165642 24.0609471 23.5917436 23.1441384 1.26234949 0.0 0.0 0.578770876 0.340564698 0
4713560627218 1.5738505 4.41287346 24.696329 24.7348471 24.5279386 24.1362646 23.6290136 23.0712632 1.28179109 0.0928077027 0.0894645005 1.20802152 0.755594909 0
4713561098258 1.57006103 4.37852601 24.2111465 24.2561882 24.2887064 24.1096479 23.693918 23.2584587 1.26309609 0.074229002 0.0602781996 0.760408998 0.670822799 0
4713561325586 1.4475462 4.43574647 24.2705007 24.3651925 24.2474239 24.0124159 23.5702011 23.1104319 1.26934695 0.0616116002 0.0380409993 0.509305477 0.354164511 0
4713561530386 1.44115578 4.46879685 24.5801127 24.5783302 24.562642 24.3168498 23.8740491 23.3737616 1.28131092 0.209075898 0.193918899 0.743077576 0.655278087 0
4713561561106 1.5018106 4.38678226 24.1886701 24.3462287 24.154184 24.0119166 23.6502017 23.271791 1.28625822 0.0 0.0 0.604833007 0.282482296 0
4713561714706 1.59129778 4.39937923 24.9706358 24.9674233 24.7340387 24.2344558 23.6652932 23.1047127 1.25612688 0.0 0.0 0.931327403 0.672154129 0
4713561817106 1.42830486 4.49460275 25.204968 25.1125082 24.3982272 24.2276927 24.1413286 24.1046675 0.47229901 0.0 0.0 0.184374601 0.1584443 0
4713561862162 1.5771442 4.33939016 25.2962546 25.3573907 24.8268322 24.2870671 23.780422 23.2124453 1.26756954 0.559862494 0.525409102 0.0934427008 0.0220184997 0
4713562140690 1.22376351 4.27894485 24.9365833 25.1375064 24.4772467 24.0231672 23.492162 22.9784123 1.27133214 0.374817401 0.351636797 0.794047892 0.161582798 0
4713562357778 1.45666508 4.41622453 24.9489111 25.1861848 24.5665943 24.0984121 23.5784075 23.0214976 1.2939887 0.398333699 0.387290686 0.57548821 0.130943403 0
4713562415122 1.45727091 4.48214932 24.0940326 24.0834395 24.1491277 24.0525011 23.7664572 23.3552393 1.29327273 0.0 0.0 0.395254791 0.345193893 0
4713562447890 1.58405798 4.29636437 24.0049226 24.1730987 24.0514313 24.0069515 23.772018 23.559017 1.25956261 0.133020997 0.106370799 0.405436605 0.222435102 0
4713563029522 1.57347311 4.40855589 26.4028918 25.2358714 24.3631124 24.1700753 24.0799664 24.0015396 0.315657794 0.0 0.0 0.75818789 0.593692183 0
4713563117586 1.54089175 4.30677625 26.0931454 25.7673951 24.8497313 24.0479806 23.3372402 22.7148895 1.25155079 0.836443305 0.810844302 0.166016906 0.0334475003 0
4713563455506 1.51510699 4.53611899 24.5643389 24.4054896 24.5425803 24.0067189 23.8596004 23.6376472 1.65945315 0.078698501 0.0748353973 0.443499804 0.105492704 2
4713564008466 1.30775397 4.54907078 27.9799484 26.2323949 24.7826958 24.1425057 23.8089578 23.6308983 0.469784707 0.0 0.0 0.287211597 0.122573003 0
4713564106770 1.27014505 4.31229285 24.0573759 24.0575242 24.1647731 24.0712107 24.0604451 23.9591187 1.68830144 0.118201301 0.117871702 0.471045107 0.299534291 0
4713564276754 1.42918684 4.57503329 24.8507448 25.1096973 24.4889943 24.0928144 23.54733 23.0562451 1.27439129 0.0949478 0.0888001025 0.608883321 0.125916898 0
4713564893202 1.49531046 4.21991406 24.1962835 24.1993329 24.2937134 24.1204989 23.9530927 23.729081 1.67850006 0.0977303013 0.0847856998 0.977185726 0.582658291 0
4713565136914 1.48730215 4.21627542 24.0839198 24.1600828 24.2302714 24.2313827 24.1398593 23.9603601 1.66892374 0.0 0.0 0.669350982 0.609776974 0
4713565718546 1.3535779 4.45432119 25.0445861 24.8243695 24.8511163 24.103726 23.6670821 23.2530703 1.65604532 0.809520125 0.675229073 0.542439401 0.142723903 0
4713565741074 1.27272437 4.59669734 24.4657376 24.613715 24.4399796 24.2359662 23.7570451 23.3552783 1.26643372 0.156507507 0.130349398 1.03183854 0.541300595 0
4713565763602 1.24252035 4.50056636 24.7932425 24.8989633 24.5545647 24.2169913 23.7773271 23.2687236 1.28370559 0.1454871 0.116563603 0.269250691 0.111501701 0
4713565812754 1.46342526 4.58371227 24.1875077 24.2255831 24.3084565 24.2254247 24.0977039 23.902079 1.67891312 0.0589274988 0.0466541983 0.656321287 0.464428693 0
4713565884434 1.38069995 4.25596358 25.5543246 25.6277572 24.8532734 24.0694071 23.433269 22.7202984 1.29312372 0.512001991 0.410353988 0.731641412 0.193571597 0
4713566076946 1.33221753 4.35046031 25.5963767 24.9838019 24.2874756 24.097709 23.9995824 23.9163923 0.310154289 0.0 0.0 0.591543198 0.492373586 0
4713566636050 1.48127705 4.38893369 24.5230975 24.6673808 24.3952798 24.1013206 23.6170388 23.1486479 1.26638269 0.124472 0.124161102 0.408478886 0.196694404 0
4713566656530 1.28531555 4.30448885 24.6997807 24.8621342 24.5420061 24.2373094 23.7808805 23.2865529 1.28583598 0.128645405 0.107544802 0.536918223 0.213991597 0
4713566992402 1.45926791 4.30082281 25.0293338 25.134007 24.6556926 24.1419549 23.5346389 22.9661195 1.26466274 0.325371295 0.266955703 0.458555907 0.180474207 0
4713567371282 1.24664054 4.43287375 24.4827555 24.6550028 24.3766136 24.1184953 23.5727567 23.1824614 1.24636805 0.197888106 0.189485595 1.12338018 0.545469701 0
4713567545362 1.23779564 4.54482414 24.0107492 24.0647612 24.1454442 24.0602345 23.9515549 23.7231876 1.64045835 0.234578297 0.199350297 0.576100886 0.415469497 0
4713567688722 1.34511577 4.55886952 24.4232492 24.3131297 24.3616697 24.0585563 23.8885842 23.6767006 1.67605686 0.182808697 0.171261802 0.355991989 0.162340105 0
4713567903762 1.52448689 4.26751444 26.1573069 24.9665533 24.4161516 24.1734337 24.0468493 23.9994633 0.0900577977 0.0 0.0 2.6387434 2.21884584 0
4713567944722 1.3458886 4.24808955 25.7391557 25.7965139 24.9746966 24.1361952 23.4168689 22.7545369 1.24516392 0.251473397 0.226505995 0.559813976 0.182634905 0
4713568094226 1.40083322 4.20284634 24.6935171 24.8639279 24.5294785 24.2461492 23.7563772 23.3153735 1.26479995 0.178462595 0.156019196 0.415437996 0.154399604 0
4713568204818 1.35164129 4.56749733 25.0040109 25.1494843 24.5946064 24.186382 23.6083561 23.1345543 1.25282133 0.102822199 0.0977965966 0.295393705 0.0815265998 0
4713568735250 1.4368597 4.36296261 24.4121476 24.5654699 24.3121198 24.1839178 23.7995833 23.5186602 1.25500286 0.0 0.0 0.382411987 0.186365694 0
4713568798738 1.53841277 4.51533292 24.4187356 24.6337539 24.3579303 24.2420421 23.9680582 23.7255219 1.26302588 0.0938749984 0.0850545987 0.197974697 0.0761986971 0
4713569085458 1.56856764 4.21112559 24.8840909 24.8535609 24.7145148 24.2502365 23.7221061 23.1539756 1.26819503 0.0 0.0 0.757008493 0.651734293 0
4713569243154 1.35318741 4.20907651 24.7001793 24.846267 24.4114102 24.063401 23.5711549 23.0958925 1.25995946 0.215573996 0.184960201 0.285195798 0.0992359966 0
4713569269778 1.39575781 4.33473398 25.1649024 25.2065496 24.6680017 24.2192446 23.6394071 23.1387148 1.2405498 0.233417496 0.201649904 0.189273298 0.0649328977 0
4713569290258 1.37301245 4.23617525 24.7973742 25.0243483 24.5173578 24.1993306 23.6237162 23.2260887 1.23725629 0.144628793 0.134301096 0.301193506 0.0877076015 0
4713569337362 1.57728179 4.28612722 24.435897 24.6117595 24.2844273 24.1197434 23.7260929 23.4210858 1.26233041 0.0 0.0 0.871560276 0.326915592 0
4713569468434 1.20023356 4.30032882 24.5435895 24.6656013 24.4375618 24.1571897 23.6311996 23.2092233 1.23816538 0.263023794 0.235926807 0.364072114 0.210877001 0
4713569910802 1.36679165 4.51214276 24.4209495 24.7015766 24.4097693 24.2412182 23.9022107 23.5968619 1.26260483 0.435984194 0.435869902 0.223899394 0.0683936998 0
4713570105362 1.44317356 4.50213475 24.3455665 24.4500421 24.3357373 24.1579404 23.677273 23.3161363 1.23827553 0.0 0.0 0.292121887 0.185265705 0
4713570232338 1.33463712 4.57392716 24.5490485 24.5413788 24.4464616 24.1114085 23.5445443 23.0963731 1.23233092 0.0932336003 0.060643401 0.618092775 0.538198709 0
4713570263058 1.22691747 4.36103504 25.3613113 25.4351703 24.7030688 24.0539216 23.407652 22.8286644 1.22489285 0.74017489 0.740006387 1.07981825 0.295408696 0
4713570265106 1.57702203 4.33305401 25.3613113 25.4351703 24.7030688 24.0539216 23.407652 22.8286644 1.22489285 0.74017489 0.740006387 1.07981825 0.295408696 0
4713570330642 1.37964442 4.40750552 26.0543535 24.9024166 24.4530704 24.2464406 24.1447736 24.1089343 0.0782930031 0.0 0.0 1.70887733 1.50085759 0
4713570770962 1.55548879 4.35918956 24.1371558 24.1937934 24.2231624 24.0925714 23.5895635 23.2972008 1.20682156 0.0 0.0 0.617838502 0.613993227 0
4713570795538 1.42269883 4.37341661 24.8384061 24.8097344 24.6338847 24.1674644 23.5759142 23.0631732 1.23425984 0.0661128014 0.0593396984 0.753665388 0.643529296 0
4713570832402 1.42244392 4.48855186 25.6389636 24.3743038 24.1846554 24.1454619 24.1687078 24.2095687 3.05167699 0.0632703975 0.0627603009 1.02329123 0.762655973 0
4713571084306 1.32614712 4.57683886 24.4922081 24.5941923 24.4550185 24.2209985 23.713625 23.3132116 1.2347461 0.0 0.0 0.810375214 0.512140572 0
4713571088402 1.36222004 4.55567483 24.573047 24.5873989 24.4328548 24.1063074 23.5886079 23.12851 1.25012243 0.665299892 0.64923501 0.0706665963 0.0166200008 0
4713571162130 1.32858466 4.23648413 24.8904188 25.0733534 24.5738646 24.1391789 23.5478647 23.0603408 1.23976016 0.376003414 0.347424507 0.693603098 0.238724098 0
4713571225618 1.44690978 4.44819165 25.1761685 25.3811631 24.6721553 24.2161928 23.6436043 23.1803584 1.24205649 0.380032808 0.265321195 0.192600593 0.0428835005 0
4713571346450 1.22102587 4.33761448 24.7158051 24.7309344 24.4517515 24.09617 23.560915 23.0827036 1.22893655 0.231434703 0.1560404 0.329838008 0.172923803 0
4713571360786 1.33953252 4.53095935 24.6483358 24.8204146 24.4480954 24.109832 23.5673548 23.1050074 1.24872243 0.079173997 0.0611427985 0.468417913 0.169606894 0
4713571430418 1.55589114 4.31625827 25.0179761 25.1844514 24.5112527 24.1142854 23.5999283 23.1496328 1.24757838 0.202757493 0.202742293 0.285331786 0.0581778996 0
4713572038674 1.52279169 4.59451691 24.3926739 24.738305 24.2945226 24.1246611 23.7749591 23.547183 1.23911536 0.214892894 0.213698894 0.366432786 0.0870229974 0
4713572376594 1.4431961 4.45878203 24.0179814 24.334783 24.0802586 24.0037866 23.7433964 23.5757177 1.24102163 0.193162203 0.177074298 0.764275372 0.250684112 0
4713572812818 1.47352184 4.49217879 26.3193895 25.0188866 24.4287951 24.1655132 24.0161691 23.9423231 0.0896430016 0.0 0.0 1.15382636 0.767669022 0
4713572880402 1.55993514 4.33983236 24.0863671 24.1351875 24.1843265 24.0615586 23.6521772 23.2749645 1.25540292 0.0471756011 0.0471712016 0.945837796 0.871646821 0
4713573109778 1.56912851 4.52268742 26.125623 24.8231032 24.2630575 24.0113144 23.86878 23.7966378 0.0981324017 0.0 0.0 1.50704169 0.941910684 0
4713573713938 1.30168685 4.40825894 25.1958555 25.4117841 24.7048763 24.2431855 23.6504818 23.1633963 1.23776591 0.267043114 0.259601802 0.355915487 0.075138703 0
4713574268946 1.46662854 4.42741613 26.2149954 24.9597154 24.4543764 24.2323516 24.1118487 24.0558779 0.0966529027 0.0 0.0 4.1120615 3.36676693 0
4713574430738 1.34317734 4.31098473 24.5686102 24.613224 24.5075091 24.2758214 23.7031442 23.3426479 1.21904767 0.190304801 0.168595895 0.531956315 0.398559898 0
4713574750226 1.5784151 4.2835265 24.0600751 24.1055694 24.1556061 24.0202248 23.6346309 23.2180452 1.27066839 0.0823011994 0.0730959997 0.431167305 0.3606776 0
4713574803474 1.4960208 4.36345642 24.3929337 24.4211564 24.3720423 24.1904452 23.765156 23.3669934 1.24135816 0.0978847966 0.0636980981 0.374117911 0.282090515 0
4713575084050 1.29154387 4.36387425 25.0975288 25.2100878 24.7066706 24.1987616 23.5512866 23.0212238 1.24275804 0.168327793 0.127461895 0.459446996 0.162130207 0
