# id raJ2000 decJ2000 glat glon sedFilename uDerived gDerived rDerived iDerived zDerived yDerived properMotionRa properMotionDec parallax radialVelocity isVar
2027686909961 1.4783002 4.2685736 -56.7333393 101.908439 starSED/kurucz/km45_5250.fits_g05_5470.gz 14.8689092 13.7525621 13.3052217 13.1276482 13.0510895 13.0210772 -11.85 1.86 0.7011323 -27.1 0
2251181617161 1.5970802 4.3618635 -56.6826034 102.167094 starSED/mlt/m4.1Full.dat.gz 31.2009892 28.9514299 27.5833157 26.1471011 25.469787 25.142021 -3.28 4.17 0.0910752 65.6 4
2251181434889 1.595794 4.3630136 -56.6811066 102.165542 starSED/mlt/m1.7Full.dat.gz 27.8276116 25.574316 24.2002078 23.2418235 22.7974194 22.5896779 -13.19 -0.04 0.1822217 -274.7 4
2390957053961 1.5990874 4.3766574 -56.6692025 102.17907 starSED/mlt/m4.0Full.dat.gz 30.1189471 27.8745495 26.5102033 25.0961525 24.4319116 24.1102919 -5.39 4.35 0.1511472 -29.7 4
1677019195401 1.5963043 4.3752914 -56.6696205 102.173492 starSED/mlt/m1.9Full.dat.gz 25.1675479 22.9306369 21.5554615 20.551767 20.0884993 19.8830765 -15.71 -2.88 0.5967604 -83.3 4
2372170498057 1.591158 4.329847 -56.7111025 102.138429 starSED/mlt/m4.1Full.dat.gz 31.4636933 29.2148697 27.8474 26.4116177 25.7346286 25.4070691 -2.43 2.65 0.0737225 45.1 4
1677018040329 1.5933794 4.3257338 -56.7157056 102.139882 starSED/mlt/m3.2Full.dat.gz 25.6138565 23.4278762 22.0689891 20.805389 20.2224564 19.9912084 -12.4 16.22 0.6283477 47.3 4
872596582409 1.5906292 4.3457906 -56.6958131 102.146718 starSED/kurucz/km10_5000.fits_g00_5140.gz 17.2434109 15.559323 14.8945598 14.6573076 14.564397 14.5044326 -7.64 2.01 2.1095994 -12.4 0
1677018742793 1.5982302 4.3468469 -56.697211 102.160421 starSED/mlt/m3.1Full.dat.gz 26.4600852 24.2781948 22.9175515 21.670835 21.0958716 20.8757847 -4.02 -0.31 0.4483323 -19.2 4
1677018574857 1.5989319 4.3358908 -56.7078251 102.155312 starSED/mlt/m2.9Full.dat.gz 24.4867354 22.3092303 20.945818 19.7345117 19.1762868 18.9736232 -8.52 9.4 1.0725067 18.3 4
2251180134409 1.5974699 4.3374374 -56.7058965 102.153685 starSED/kurucz/km15_5500.fits_g25_5560.gz 26.2860224 25.267646 24.8174445 24.6484557 24.5882167 24.5621782 -0.62 0.57 0.0178978 60.2 0
2269769416713 1.5907086 4.2428955 -56.7934214 102.087346 starSED/kurucz/km25_6250.fits_g40_6450.gz 22.9934997 22.2611669 22.0055163 21.9308423 21.9285177 21.9430442 -1.41 -0.12 0.0301162 -104 0
2390953996297 1.5901715 4.2369615 -56.7988781 102.082978 starSED/kurucz/km20_4750.fits_g00_4950.gz 25.5037886 23.8831071 23.1651957 22.8806347 22.7572852 22.6903613 -0.89 1.92 0.0648933 113.6 0
1677016608777 1.597035 4.2367295 -56.8012716 102.094696 starSED/kurucz/km40_5500.fits_g10_5700.gz 16.7213433 15.7151122 15.3400462 15.1965173 15.1391769 15.1201035 -2.87 3.72 0.3460987 40.4 0
2269769449481 1.5958658 4.2294338 -56.8078195 102.088446 starSED/kurucz/km10_5500.fits_g30_5600.gz 24.5960562 23.5326949 23.0757744 22.9158224 22.8641246 22.8399552 -2.15 0.51 0.0400867 7.9 0
2372169871369 1.596403 4.232266 -56.8053041 102.091017 starSED/mlt/m1.9Full.dat.gz 31.5917994 29.3576284 27.9847244 26.9825293 26.5204337 26.31574 -1.36 1.52 0.0363747 -26.9 4
2251173971977 1.5904692 4.2630514 -56.7742325 102.098615 starSED/kurucz/km35_5500.fits_g10_5500.gz 19.0963634 18.0408031 17.6052532 17.430732 17.3585956 17.3297748 0.45 5.5 0.1029912 189.9 0
872596410377 1.594854 4.3055934 -56.735274 102.130792 starSED/mlt/m5.6Full.dat.gz 28.9622183 26.6628219 25.1975128 23.3748192 22.4743326 21.8906307 -4.61 2.05 0.510505 5.6 4
2251176265737 1.5924786 4.2912758 -56.748102 102.118418 starSED/kurucz/km25_6000.fits_g30_6080.gz 25.6711692 24.847547 24.5338606 24.4256758 24.3995168 24.3983571 -0.09 0.49 0.0118195 80 0
2372170205193 1.5901911 4.2964674 -56.742455 102.117476 starSED/mlt/m2.8Full.dat.gz 29.5061941 27.3288307 25.9645261 24.7720333 24.2228051 24.0259113 -6.58 -1.97 0.1216186 -192.7 4
2251177969673 1.5985768 4.3003623 -56.7414119 102.134188 starSED/kurucz/km25_5750.fits_g15_5850.gz 20.9628158 19.9931155 19.6494594 19.5245757 19.4812749 19.4685686 -0.64 1.53 0.0524324 186.3 0
2251174330377 1.5898499 4.2704844 -56.7669878 102.101851 starSED/kurucz/km45_4000.fits_g00_4240.gz 26.8656769 24.5533333 23.3308056 22.7886356 22.5297285 22.3888876 0.89 4.49 0.1143931 211.2 0
1677017407497 1.5983438 4.2780779 -56.7624734 102.120902 starSED/kurucz/km10_5000.fits_g00_5080.gz 20.5066301 18.7686674 18.0752722 17.8261528 17.7282567 17.6638998 -8.85 -1.15 0.5294196 -39.6 0
2390955089929 1.5977075 4.2763531 -56.7639081 102.118807 starSED/kurucz/km20_4500.fits_g00_4500.gz 24.2792476 22.1088707 21.0923745 20.6779542 20.4892374 20.3788573 -0.43 10.96 0.2387811 187.2 0
2390951491593 1.4444478 4.533139 -56.4718586 102.003916 starSED/mlt/m3.4Full.dat.gz 30.1842749 27.9862177 26.6298039 25.3321436 24.7325103 24.4762923 -5.3 -2.93 0.1092949 -146.3 4
2251163359241 1.4429685 4.5355603 -56.4690935 102.002784 starSED/kurucz/km10_5250.fits_g20_5430.gz 23.4106107 22.2104382 21.7041607 21.5222395 21.4570507 21.4215706 -3.23 1.39 0.0801309 -68.7 0
1677013338121 1.4347665 4.5475581 -56.4551145 101.995684 starSED/mlt/m4.8Full.dat.gz 29.0857199 26.8169632 25.4032911 23.7916108 23.0078171 22.6107568 -5.4 3.24 0.3137618 28.9 4
2251162124297 1.43067 4.5531813 -56.4484822 101.991928 starSED/kurucz/km15_5500.fits_g25_5660.gz 25.381213 24.3900451 23.9688514 23.8139767 23.7622239 23.7416925 -1 0.14 0.0234315 -39.6 0
2251159875593 1.4205271 4.5492034 -56.4490244 101.972293 starSED/kurucz/km15_5500.fits_g25_5740.gz 23.2298897 22.2592013 21.8601145 21.7158679 21.6703685 21.6539099 -2.85 3.37 0.0570427 39.4 0
2251157622793 1.4278569 4.4931445 -56.5044797 101.952399 starSED/kurucz/km20_5500.fits_g10_5660.gz 26.1329537 25.0480557 24.6479779 24.5001147 24.4437802 24.4219157 -0.4 0.55 0.0126999 102.7 0
872594216969 1.429585 4.4888043 -56.5091427 101.952844 starSED/mlt/m4.0Full.dat.gz 23.7336967 21.4911472 20.1284136 18.7154437 18.0520164 17.7309135 -19.53 14.78 1.9897568 8.3 4
2251160967177 1.4418119 4.5028145 -56.4997599 101.981883 starSED/kurucz/km20_4250.fits_g00_4470.gz 26.0600199 23.8388439 22.7988975 22.3740435 22.1797894 22.0652173 -4.1 0.36 0.11413 -27.6 0
1677011875849 1.4173906 4.5231595 -56.4727042 101.95187 starSED/mlt/m1.0Full.dat.gz 25.79072 23.5184658 22.1758084 21.3695624 20.9849889 20.787859 -1.75 2.32 0.2876074 26.4 4
1677011783689 1.4191268 4.513037 -56.4828488 101.94898 starSED/mlt/m3.2Full.dat.gz 26.7938652 24.6090283 23.2511091 21.9881566 21.4057152 21.1747787 -8.17 8.83 0.4444266 40.4 4
2251165968393 1.4599668 4.5254382 -56.4840888 102.026024 starSED/kurucz/km30_6000.fits_g35_6140.gz 23.6543171 22.8837095 22.5747996 22.4681484 22.4437637 22.4456737 -0.89 1.32 0.0302691 -30.5 0
2251165151241 1.4610578 4.5096643 -56.4993871 102.018787 starSED/kurucz/km10_5250.fits_g20_5330.gz 24.5524904 23.300666 22.7607359 22.5641509 22.49011 22.4481111 -1.96 -0.28 0.0566239 -56.2 0
2390952462345 1.4765416 4.4878617 -56.5249712 102.032718 starSED/kurucz/km15_5750.fits_g25_5870.gz 21.4112269 20.4604473 20.0934187 19.965334 19.9285949 19.9172193 -2.69 1.46 0.1050993 -82.4 0
2390951905289 1.4655946 4.4914729 -56.5180714 102.01605 starSED/kurucz/km25_6000.fits_g30_6100.gz 21.8669694 21.0431814 20.732847 20.626473 20.601239 20.6004587 -2.56 0.01 0.065013 -82.8 0
2390952257545 1.4659702 4.5089245 -56.5016486 102.02677 starSED/kurucz/km10_5000.fits_g15_5080.gz 23.2681923 21.7967472 21.161607 20.9261046 20.8290854 20.7682359 -4.26 3.24 0.1358939 13.1 0
2390952775689 1.479088 4.5000381 -56.5142366 102.044107 starSED/kurucz/km50_6500.fits_g40_6580.gz 19.3126424 18.6028298 18.3686397 18.3045812 18.3077355 18.3254933 -3.82 6.47 0.1411887 79.5 0
2251166990345 1.471995 4.5059388 -56.5063918 102.035364 starSED/mlt/m1.2Full.dat.gz 30.5656049 28.2887155 26.9303576 26.0811951 25.6795802 25.4767233 -1.38 1.88 0.0395367 -18.4 4
872594677769 1.4480729 4.5012258 -56.5032575 101.991682 starSED/mlt/m3.8Full.dat.gz 25.0958994 22.8668616 21.5090382 20.1375735 19.4981546 19.1941231 -9.05 0.33 1.0384845 -16.3 4
2251165755401 1.457569 4.5297026 -56.479285 102.024381 starSED/mlt/m4.2Full.dat.gz 30.4262974 28.1728862 26.8004052 25.3412953 24.6503771 24.3172134 -2.52 4.61 0.1329842 132 4
1677013651465 1.449592 4.5189325 -56.4869587 102.004514 starSED/kurucz/km30_4250.fits_g00_4290.gz 24.6263173 22.2842203 21.0950909 20.5805664 20.33823 20.2029965 -5.29 6.56 0.2483133 58.4 0
2251164809225 1.4550021 4.5224971 -56.4852995 102.01583 starSED/mlt/m2.9Full.dat.gz 29.4647354 27.2872302 25.9238179 24.7125116 24.1542867 23.9516231 -3.03 2.04 0.1295388 -39.1 4
1677013891081 1.452177 4.5242351 -56.4827545 102.011999 starSED/mlt/m3.8Full.dat.gz 23.5548995 21.3258617 19.9680383 18.5965736 17.9571547 17.6531232 -17.75 9.15 1.6657123 -5 4
2390951536649 1.4480259 4.5252949 -56.4804306 102.005508 starSED/kurucz/km20_5750.fits_g30_5970.gz 20.1772772 19.320618 18.9786036 18.8580695 18.8255831 18.8200931 -4.68 11.87 0.1758733 183.2 0
2027687497737 1.4221249 4.5297654 -56.4679528 101.963787 starSED/mlt/m6.2Full.dat.gz 30.7793062 28.4326209 26.9369338 24.9455842 24.0174425 23.3849919 -0.9 8.37 0.3311311 108.6 4
2269767018505 1.4298421 4.5164189 -56.4830575 101.969268 starSED/kurucz/km25_4250.fits_g00_4370.gz 27.3661614 25.0796132 23.9588179 23.4853689 23.2653585 23.1397922 -1.34 3.11 0.0733838 222.6 0
1677012834313 1.4318786 4.5311143 -56.4697797 101.981248 starSED/mlt/m3.9Full.dat.gz 25.47492 23.2389259 21.8792764 20.4876578 19.8367042 19.5234004 -13.54 -3.03 0.8177113 -53.6 4
2251160279049 1.4297162 4.5276283 -56.472395 101.975534 starSED/mlt/m0.7Full.dat.gz 28.7807323 26.5289793 25.2182182 24.4744594 24.1154271 23.928579 -1.02 0.31 0.0776962 67.9 4
2251161294857 1.4391882 4.5154984 -56.4869046 101.984726 starSED/mlt/m1.0Full.dat.gz 28.574089 26.3010468 24.9577367 24.1510651 23.7661501 23.568812 -4.92 2.76 0.0977237 -112.4 4
872594907145 1.4556919 4.5117575 -56.4956981 102.01081 starSED/mlt/m3.3Full.dat.gz 24.5177605 22.3260412 20.9683825 19.6877237 19.0965124 18.8529833 -16.11 7.82 1.1534533 -3.4 4
2269767440393 1.4460282 4.5106847 -56.4936426 101.993649 starSED/kurucz/km50_4250.fits_g00_4250.gz 26.9687929 24.6821244 23.4710003 22.9338022 22.6773242 22.5379127 -1.76 -0.52 0.1201158 -14.3 0
2251154339849 1.4361178 4.4171895 -56.5790791 101.922491 starSED/kurucz/km25_6000.fits_g30_6240.gz 22.975386 22.1599891 21.881273 21.792522 21.777915 21.7822889 0.12 1.64 0.032181 145.8 0
1677009651721 1.41343 4.4207452 -56.5684655 101.885658 starSED/kurucz/km15_5750.fits_g20_5910.gz 19.3130971 18.3291566 17.9817866 17.8643113 17.8313227 17.8212085 0.52 6.43 0.2056838 143.3 0
2372167464969 1.4181716 4.4257097 -56.565278 101.896674 starSED/kurucz/km25_6000.fits_g30_6220.gz 24.4541803 23.6385415 23.356248 23.2655306 23.2498415 23.2537325 -0.88 0.52 0.0170294 -152.1 0
2027686871049 1.4237788 4.4219369 -56.5706429 101.904093 starSED/mlt/m2.7Full.dat.gz 25.109867 22.9306835 21.5651996 20.3918872 19.851765 19.6586107 0.07 5.32 0.7033962 31.7 4
2251153074185 1.4300803 4.4155728 -56.5786838 101.911198 starSED/mlt/m0.4Full.dat.gz 28.4579873 26.2380682 24.9666794 24.2838293 23.9517638 23.7777065 -2.57 1.84 0.0674839 99.6 4
2251150514185 1.4155485 4.4186738 -56.5711047 101.888085 starSED/kurucz/km30_4250.fits_g00_4390.gz 29.4038671 27.2236452 26.1261499 25.6554009 25.4352788 25.3135986 -0.95 1.19 0.0300608 24.1 0
2251151280137 1.4211654 4.4132382 -56.5780483 101.894553 starSED/kurucz/km20_4250.fits_g00_4410.gz 27.9465524 25.6255842 24.541125 24.0967182 23.8924348 23.7703679 -1.33 1.58 0.049705 6.7 0
1677010272265 1.4288158 4.4074767 -56.5859498 101.904321 starSED/kurucz/km10_5000.fits_g00_5060.gz 19.9500812 18.1935697 17.4901376 17.2367403 17.1369496 17.0709546 -9.18 -5.79 0.6501297 -71 0
2251151933449 1.4245276 4.413616 -56.5787645 101.900538 starSED/mlt/m1.9Full.dat.gz 31.2464783 29.0119158 27.6386873 26.636278 26.1740149 25.969217 -2.68 2.29 0.0400867 -100.3 4
2269765980169 1.434719 4.4101715 -56.5852816 101.916013 starSED/kurucz/km20_4250.fits_g00_4470.gz 29.4936484 27.2732475 26.2339592 25.8095242 25.6156251 25.5012623 -0.44 -0.05 0.0199434 61.4 0
2372167550985 1.4264911 4.4148605 -56.5782126 101.904628 starSED/mlt/m1.0Full.dat.gz 27.7677197 25.4954655 24.1528081 23.3465621 22.9619886 22.7648587 -4.06 0.88 0.1226874 -66.3 4
2251162935305 1.4825879 4.4119772 -56.5988202 101.9992 starSED/mlt/m1.2Full.dat.gz 30.5086051 28.2317157 26.8733579 26.0241954 25.6225804 25.4197235 -1.74 1.49 0.0438733 -92.9 4
2251162634249 1.4805397 4.4133927 -56.5968273 101.996504 starSED/kurucz/km10_5250.fits_g15_5330.gz 25.5695348 24.2665842 23.7227277 23.5258963 23.4519182 23.4090018 -0.75 0.98 0.0321959 110.1 0
872594669577 1.4801209 4.4056851 -56.603999 101.991319 starSED/mlt/m4.3Full.dat.gz 23.5838297 21.3266292 19.9483461 18.4650771 17.7596232 17.4205162 -18.91 2.7 2.3110003 -20 4
2390951192585 1.4827226 4.4038561 -56.60656 101.994725 starSED/mlt/m3.6Full.dat.gz 31.2173399 29.0036696 27.6474538 26.3139619 25.6955519 25.4138925 -2.16 0.95 0.0752315 29.5 4
2390951198729 1.483204 4.4025167 -56.6079825 101.994776 starSED/mlt/m1.6Full.dat.gz 28.5586595 26.2987507 24.9265688 23.9909237 23.5558112 23.3480642 -3.98 1.59 0.1235378 32.1 4
1205288765449 1.4693012 4.4279828 -56.5794248 101.985672 starSED/mlt/m4.6Full.dat.gz 25.5458039 23.2801689 21.8807706 20.3210627 19.5690935 19.2025576 -3.83 42.22 1.1890497 135.9 4
2251160352777 1.4626287 4.4315533 -56.5739176 101.976295 starSED/kurucz/km25_4250.fits_g00_4390.gz 26.0409283 23.7865152 22.6820912 22.2160608 21.999574 21.8762176 -8.45 -1.14 0.1440788 -251.9 0
2269766780937 1.462164 4.3997105 -56.6039447 101.957028 starSED/mlt/m4.5Full.dat.gz 31.3921171 29.1294946 27.738092 26.2047192 25.4688928 25.1138405 -0.09 2.77 0.0897016 202.3 4
2269766942729 1.4606594 4.4172262 -56.5868676 101.96461 starSED/mlt/m0.3Full.dat.gz 28.3163026 26.1060497 24.846709 24.1821931 23.8584085 23.6885409 -3.5 1.84 0.0827942 -137.5 4
2251158616073 1.4607379 4.4111559 -56.592645 101.961223 starSED/kurucz/km10_5000.fits_g20_5220.gz 27.2337011 25.9196679 25.343322 25.1311014 25.0474562 24.9981879 -0.61 0.81 0.0183231 154.7 0
2269766860809 1.4613168 4.409948 -56.5939739 101.961516 starSED/mlt/m4.1Full.dat.gz 30.3310454 28.0825898 26.7154423 25.2798762 24.6030497 24.2755934 -4.11 0.17 0.1360818 -47.1 4
2251160909833 1.4728324 4.4100677 -56.5975267 101.981348 starSED/mlt/m1.6Full.dat.gz 30.4026592 28.1427504 26.7705685 25.8349235 25.3998109 25.1920639 -1.3 1.52 0.0537032 38.5 4
2251161731081 1.4735164 4.4201522 -56.5881871 101.988367 starSED/kurucz/km20_6000.fits_g25_6060.gz 22.7883104 21.8999327 21.5868913 21.4814634 21.4556272 21.4521761 -1.15 -0.1 0.0390301 -127.1 0
2251160875017 1.4720858 4.4117315 -56.5957123 101.981031 starSED/mlt/m1.8Full.dat.gz 30.0384015 27.7940414 26.4199524 25.4395003 24.9862143 24.7795529 -3.37 2.57 0.0680456 -71.9 4
2251153631241 1.4150731 4.469022 -56.5232578 101.916528 starSED/kurucz/km45_5000.fits_g05_5140.gz 23.2929939 22.0389923 21.4634288 21.223201 21.1160343 21.0659784 -0.29 0.21 0.0066711 -162.5 0
2372167979017 1.4261137 4.4709589 -56.5249449 101.936558 starSED/kurucz/km20_5500.fits_g15_5600.gz 24.9375971 23.8930589 23.472704 23.3128561 23.2533182 23.2288763 -0.77 1.24 0.0267301 -39.1 0
2251156279305 1.4290343 4.4678492 -56.5288226 101.939756 starSED/mlt/m0.4Full.dat.gz 30.9136796 28.6933635 27.4216448 26.7385825 26.4063443 26.2321828 -0.99 0.66 0.0278099 63.9 4
2390949105673 1.4229878 4.4676259 -56.5271058 101.929271 starSED/kurucz/km30_4250.fits_g00_4350.gz 29.6918966 27.4473063 26.3133476 25.8251984 25.5963118 25.4692608 -0.37 0.5 0.0271019 63.9 0
2027686840329 1.414127 4.4468214 -56.5439872 101.902015 starSED/kurucz/km25_4250.fits_g00_4370.gz 25.3008018 23.0150241 21.8948826 21.4218511 21.2021947 21.0768376 -10.08 5.39 0.1748236 -42.6 0
2251159283721 1.452493 4.4457588 -56.557229 101.967148 starSED/mlt/m0.4Full.dat.gz 27.4310658 25.2099558 23.9375772 23.2540905 22.9215069 22.7471371 -3.58 -0.9 0.1104587 -168.4 4
2390949414921 1.4315106 4.4583715 -56.538592 101.938502 starSED/mlt/m1.5Full.dat.gz 29.994859 27.7293709 26.3598905 25.4467452 25.0206746 24.8135494 -1.35 -0.28 0.0652529 65.6 4
2390950019081 1.4481805 4.4416166 -56.5597806 101.957353 starSED/kurucz/km15_4500.fits_g05_4500.gz 25.3638759 23.2161612 22.2687122 21.8933111 21.7191182 21.6065456 -4.17 8.75 0.1229136 166.4 0
2251156809737 1.4408665 4.4411467 -56.5578952 101.944543 starSED/kurucz/km20_4250.fits_g00_4490.gz 28.4056722 26.2178926 25.1931773 24.7749731 24.5841923 24.4722443 -1.67 1.48 0.0364754 -2.3 0
2251157602313 1.4463617 4.4382728 -56.5623696 101.952296 starSED/mlt/m2.4Full.dat.gz 30.2127932 28.0182016 26.6480014 25.534762 25.0226657 24.8305017 -1.02 4.32 0.0761377 291.3 4
2390950281225 1.4573538 4.4286101 -56.5750274 101.965542 starSED/mlt/m1.8Full.dat.gz 30.4534017 28.2090415 26.8349525 25.8545005 25.4012145 25.1945531 -2.02 -0.28 0.0546764 -188.2 4
2251152435209 1.4175026 4.4424987 -56.54916 101.905287 starSED/mlt/m1.3Full.dat.gz 30.5651897 28.2915445 26.9293325 26.0597373 25.6506189 25.4461438 -0.72 2.39 0.0442181 81.2 4
2390948935689 1.4352433 4.4213713 -56.5748383 101.923421 starSED/kurucz/km15_4750.fits_g00_4910.gz 27.3515183 25.5880033 24.8277922 24.5353904 24.4118099 24.3383836 -0.74 0.84 0.0313473 98.4 0
2251154751497 1.4337151 4.4309279 -56.5652966 101.926352 starSED/mlt/m2.2Full.dat.gz 30.567207 28.3581685 26.9862036 25.9162997 25.4242116 25.2274042 -4.25 0.07 0.0657961 -272.6 4
2251154571273 1.4287936 4.4425915 -56.5526762 101.924689 starSED/mlt/m5.6Full.dat.gz 31.6936398 29.3945561 27.9295612 26.1070829 25.2067569 24.6231563 -5.78 6.24 0.1477747 83.9 4
2251155066889 1.4317065 4.441244 -56.554882 101.928899 starSED/mlt/m2.8Full.dat.gz 30.4541941 28.2768307 26.9125261 25.7200333 25.1708052 24.9739113 -1.48 2.27 0.0770549 43 4
2251153752073 1.4277549 4.4331188 -56.5613191 101.917407 starSED/kurucz/km20_5000.fits_g00_5020.gz 24.4985826 22.9415377 22.2627984 21.9956249 21.8800993 21.8187193 -1.72 -0.23 0.0851922 27.6 0
2251157448713 1.4532487 4.4152404 -56.5863886 101.950744 starSED/kurucz/km20_4250.fits_g00_4430.gz 26.2839618 23.9956095 22.9253422 22.4870943 22.2858512 22.1660206 -5.61 1.31 0.0974092 -95.6 0
2251157499913 1.4548798 4.4116899 -56.5902725 101.951481 starSED/kurucz/km25_6000.fits_g30_6080.gz 22.0358889 21.2118913 20.8978395 20.7894399 20.7631007 20.7618362 -2.53 2.27 0.062748 -40.9 0
1677011658761 1.4497328 4.4152964 -56.5852149 101.944744 starSED/mlt/m6.2Full.dat.gz 30.7033813 28.3561407 26.8598309 24.8680523 23.9395931 23.3069396 -7.54 -3.36 0.3435579 -66.1 4
1677011050505 1.437044 4.4227809 -56.5740773 101.927328 starSED/mlt/m1.5Full.dat.gz 23.9318588 21.6663707 20.2968902 19.383745 18.9576744 18.7505492 -3.93 3.95 0.7257717 11.8 4
2390949298185 1.4418161 4.4222247 -56.5761263 101.935188 starSED/kurucz/km50_5000.fits_g00_5140.gz 19.9219579 18.577675 17.9813929 17.7376737 17.6278511 17.577818 -1.13 -0.38 0.0306196 -24.2 0
2251157280777 1.4500367 4.4215257 -56.5794093 101.948882 starSED/kurucz/km10_5500.fits_g20_5600.gz 22.3405919 21.2086875 20.7557757 20.5976582 20.5458552 20.5199783 -5.31 3.56 0.1034189 -56.4 0
2390956421129 1.5776981 4.4058456 -56.6347657 102.159069 starSED/kurucz/km20_5750.fits_g30_5850.gz 23.6510529 22.7754735 22.4031204 22.2663581 22.223784 22.2124366 -0.65 1.5 0.0419179 163.5 0
2251178057737 1.5572443 4.4253376 -56.6098177 102.135133 starSED/kurucz/km50_6000.fits_g20_6080.gz 19.0679292 18.1943754 17.9008563 17.7994 17.769524 17.7650222 -2.02 4.22 0.1315831 80.2 0
2251175086089 1.5471366 4.4091982 -56.6219281 102.108462 starSED/kurucz/km15_5000.fits_g10_5060.gz 26.9699667 25.5486073 24.9130624 24.6640348 24.5587015 24.499224 -2.18 0.55 0.0261577 -115.4 0
2251174817801 1.547564 4.4037045 -56.6272731 102.106027 starSED/mlt/m3.5Full.dat.gz 30.3371696 28.1301911 26.7730011 25.4569199 24.8476043 24.5781237 -7.38 3.25 0.1073495 -94.3 4
2372170381321 1.561533 4.4037112 -56.6316843 102.130045 starSED/kurucz/km20_5750.fits_g15_5830.gz 20.2252034 19.2237056 18.8673668 18.7395122 18.6956283 18.6812507 -4.59 4.74 0.1514258 71.1 0
2251176460297 1.5555008 4.4042618 -56.6292551 102.119992 starSED/mlt/m0.9Full.dat.gz 29.6991179 27.4291673 26.0937096 25.3069243 24.9295379 24.7348422 -1.32 0.31 0.0529176 -71.3 4
2390955071497 1.5546296 4.4035752 -56.6296307 102.118098 starSED/kurucz/km10_5000.fits_g10_5220.gz 24.8518985 23.4150543 22.8221099 22.6061918 22.5220243 22.4706362 -1.4 2.32 0.0543751 142 0
2251171858441 1.5068986 4.4798176 -56.5422248 102.080107 starSED/kurucz/km30_5750.fits_g15_5750.gz 22.8002462 21.8340108 21.4629771 21.3219134 21.2694666 21.2520206 -0.98 0.78 0.0212031 -85.3 0
2251173505033 1.5187665 4.4701582 -56.5551423 102.094894 starSED/mlt/m1.8Full.dat.gz 29.6771536 27.4300519 26.0536909 25.0717407 24.6172798 24.4098894 -2.87 4.55 0.0778395 84.7 4
2390953449481 1.5058061 4.4575242 -56.5630157 102.065377 starSED/kurucz/km30_6000.fits_g25_6120.gz 23.574427 22.7236463 22.4278921 22.3273271 22.3022364 22.3002463 -0.57 -0.03 0.0160546 6.1 0
1205289105417 1.510723 4.4462195 -56.5752924 102.067289 starSED/mlt/m1.9Full.dat.gz 24.2009042 21.9632106 20.5873863 19.5832634 19.1196609 18.9140298 -3.45 8.45 0.8578276 34.3 4
872596314121 1.5431005 4.4467773 -56.5850134 102.123186 starSED/kurucz/km15_5500.fits_g15_5700.gz 16.8930487 15.8192197 15.4149462 15.2695821 15.2192554 15.1982566 -4.04 5.5 0.8717661 12.2 0
2027689080841 1.5372974 4.4468218 -56.583136 102.113249 starSED/mlt/m5.3Full.dat.gz 26.3997839 24.1133857 22.662769 20.9181969 20.0535744 19.5357641 -5.28 15.69 1.4328476 30.7 4
2372170123273 1.5318713 4.4573375 -56.5714472 102.109993 starSED/kurucz/km15_4500.fits_g00_4700.gz 27.1351461 25.116102 24.2266333 23.8792243 23.7274458 23.6332117 -1.04 0.68 0.0419373 -5.3 0
2251173550089 1.5271814 4.4458002 -56.5809036 102.095294 starSED/kurucz/km15_4750.fits_g00_4950.gz 26.9920831 25.2693804 24.5299117 24.2456295 24.1254258 24.0547225 -1.49 0.17 0.0338065 -241.5 0
2390954692617 1.5328271 4.4480621 -56.5805455 102.106289 starSED/kurucz/km20_4250.fits_g00_4410.gz 24.4043729 22.0795369 20.991809 20.5453108 20.3392541 20.2161413 -6.53 0.97 0.194536 -95.3 0
